,id,host_id,host_since,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,bedrooms,beds,bed_type,price,availability_365
0,7949480,119445,2010-05-06,t,1.0,t,City Island,Bronx,40.85205377887418,-73.78867963460138,t,House,Private room,1.0,1.0,Real Bed,$99.00,170
3,6627449,13886510,2014-04-04,f,1.0,t,City Island,Bronx,40.84977456920603,-73.78660938743727,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$125.00,335
4,5557381,28811542,2015-03-05,f,1.0,t,City Island,Bronx,40.85002381416047,-73.78932759494228,t,House,Private room,1.0,1.0,Real Bed,$69.00,352
6,11675715,56714504,2016-01-30,t,1.0,t,City Island,Bronx,40.851391475520586,-73.78413886754987,t,House,Entire home/apt,1.0,2.0,Real Bed,$85.00,306
7,715270,3684360,2012-09-26,f,4.0,t,Allerton,Bronx,40.859559279042436,-73.87066897774649,t,Apartment,Private room,1.0,2.0,Real Bed,$39.00,306
8,17876530,11305944,2014-01-14,f,3.0,t,Allerton,Bronx,40.868681759083366,-73.85482829173488,t,House,Entire home/apt,1.0,1.0,Real Bed,$95.00,144
9,182177,873273,2011-07-26,f,4.0,t,Allerton,Bronx,40.864658045324134,-73.85708738793606,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$125.00,106
10,759901,873273,2011-07-26,f,4.0,t,Allerton,Bronx,40.86633066268338,-73.85642849360434,t,House,Private room,1.0,1.0,Real Bed,$85.00,304
13,4407790,16286162,2014-06-02,f,4.0,t,Allerton,Bronx,40.8668196519771,-73.85811594431937,t,House,Private room,1.0,1.0,Real Bed,$45.00,271
14,14126631,4803103,2013-01-22,f,1.0,t,Allerton,Bronx,40.85903353913597,-73.8706131124229,t,Apartment,Private room,1.0,1.0,Real Bed,$38.00,123
15,3429765,16286162,2014-06-02,f,4.0,t,Allerton,Bronx,40.8668887200942,-73.857756180011,t,House,Private room,1.0,1.0,Real Bed,$45.00,298
19,755528,3684360,2012-09-26,f,4.0,t,Allerton,Bronx,40.858396592609346,-73.86968575313621,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$49.00,220
20,12496118,11305944,2014-01-14,f,3.0,t,Allerton,Bronx,40.869469115265055,-73.85993496557778,t,House,Entire home/apt,1.0,1.0,Real Bed,$110.00,15
23,5046189,23732730,2014-11-14,t,2.0,t,Allerton,Bronx,40.87054096738221,-73.84680708823343,t,Apartment,Entire home/apt,2.0,4.0,Real Bed,$150.00,346
27,3400359,16286162,2014-06-02,f,4.0,t,Allerton,Bronx,40.86676961474904,-73.8593779298868,t,House,Private room,1.0,1.0,Real Bed,$46.00,346
28,4462008,16286162,2014-06-02,f,4.0,t,Allerton,Bronx,40.86814416518714,-73.85874498297198,t,House,Private room,1.0,2.0,Real Bed,$43.00,357
30,7631233,22994376,2014-10-26,f,1.0,t,Ditmars Steinway,Queens,40.78261273737138,-73.91451974999623,t,Apartment,Private room,1.0,1.0,Real Bed,$52.00,0
32,8507328,44213272,2015-09-14,f,5.0,t,Ditmars Steinway,Queens,40.77259195454057,-73.91459012362118,t,House,Private room,1.0,1.0,Real Bed,$50.00,338
38,11301089,1448564,2011-11-27,f,2.0,t,Ditmars Steinway,Queens,40.780801631047524,-73.9102462884073,t,Apartment,Entire home/apt,2.0,5.0,Real Bed,$79.00,362
43,2836845,10987233,2014-01-03,t,1.0,t,Ditmars Steinway,Queens,40.77296895279653,-73.916037916329,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$160.00,260
45,4767748,24597265,2014-12-07,t,8.0,t,Ditmars Steinway,Queens,40.77205773499124,-73.91124449204551,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$105.00,230
46,13202799,5402234,2013-03-10,f,1.0,t,Ditmars Steinway,Queens,40.77480881229492,-73.9156206954849,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
49,771436,4070269,2012-11-05,f,1.0,t,Ditmars Steinway,Queens,40.78026875914158,-73.90820569304336,t,House,Entire home/apt,3.0,1.0,Real Bed,$195.00,365
51,17811353,121741341,2017-03-20,f,1.0,t,Ditmars Steinway,Queens,40.77131532464577,-73.90543292701321,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,243
52,16545714,10028635,2013-11-15,f,4.0,t,Ditmars Steinway,Queens,40.775135328210375,-73.90797819512295,t,Apartment,Private room,1.0,1.0,Real Bed,$125.00,66
54,1097341,5855145,2013-04-09,f,4.0,t,Ditmars Steinway,Queens,40.77457954183944,-73.90985440483962,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,364
55,16536983,10028635,2013-11-15,f,4.0,t,Ditmars Steinway,Queens,40.77728553467656,-73.90930799989646,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$200.00,64
56,8783113,10314085,2013-11-28,f,2.0,t,Ditmars Steinway,Queens,40.77604685674717,-73.90989792898188,t,Dorm,Private room,1.0,1.0,Real Bed,$65.00,118
58,8393016,44213272,2015-09-14,f,5.0,t,Ditmars Steinway,Queens,40.774494368394336,-73.91505302898645,t,House,Private room,1.0,1.0,Real Bed,$50.00,187
59,8392760,44213272,2015-09-14,f,5.0,t,Ditmars Steinway,Queens,40.77269717560397,-73.9158257504347,t,House,Private room,1.0,1.0,Real Bed,$50.00,296
60,2756886,1172202,2011-09-17,f,6.0,t,Ditmars Steinway,Queens,40.76921317759769,-73.90831480906175,t,House,Private room,1.0,1.0,Real Bed,$35.00,342
61,1841252,9622222,2013-10-24,f,1.0,t,Ditmars Steinway,Queens,40.771573832904224,-73.90697952916855,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$100.00,0
62,12851100,3248699,2012-08-13,f,1.0,t,Ditmars Steinway,Queens,40.7714136472685,-73.91415380180761,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$80.00,0
65,1581579,7748180,2013-07-26,t,3.0,t,Ditmars Steinway,Queens,40.77787192504105,-73.91472297515774,t,Apartment,Entire home/apt,2.0,4.0,Real Bed,$252.00,275
66,17962239,39204307,2015-07-22,f,1.0,t,Ditmars Steinway,Queens,40.77421622801256,-73.91690587131241,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,310
68,12845943,51663418,2015-12-18,f,1.0,t,Ditmars Steinway,Queens,40.77329074716179,-73.91629698622802,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,0
73,9452237,5855145,2013-04-09,f,4.0,t,Ditmars Steinway,Queens,40.77587950462839,-73.90781576320656,t,House,Entire home/apt,2.0,3.0,Real Bed,$126.00,347
74,13515500,3053201,2012-07-25,f,1.0,t,Ditmars Steinway,Queens,40.77103325063744,-73.9119877557542,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,69
75,1063678,5855145,2013-04-09,f,4.0,t,Ditmars Steinway,Queens,40.775249924506994,-73.90827424183789,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,363
77,1981410,6638763,2013-05-29,f,1.0,t,Ditmars Steinway,Queens,40.77906490658688,-73.91264776085451,t,Apartment,Entire home/apt,1.0,4.0,Real Bed,$135.00,220
81,16015050,17480722,2014-07-01,f,1.0,t,Ditmars Steinway,Queens,40.77444478475218,-73.91100102860143,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$95.00,365
83,1209955,3007815,2012-07-21,f,1.0,t,Ditmars Steinway,Queens,40.7714656867996,-73.9166009458038,t,House,Private room,1.0,1.0,Real Bed,$69.00,131
85,1114788,6118355,2013-04-27,f,2.0,t,Ditmars Steinway,Queens,40.77102534139929,-73.89461306289884,t,Apartment,Private room,1.0,1.0,Real Bed,$89.00,362
86,13040683,28868609,2015-03-06,f,1.0,t,Ditmars Steinway,Queens,40.772663516320314,-73.9026779910605,t,Apartment,Shared room,1.0,2.0,Real Bed,$100.00,0
87,7679091,40326136,2015-08-02,f,2.0,t,Ditmars Steinway,Queens,40.772872757773534,-73.89050969836799,t,House,Private room,1.0,1.0,Real Bed,$159.00,365
88,14090966,16861858,2014-06-16,f,1.0,t,Ditmars Steinway,Queens,40.77397776504965,-73.90584313610594,t,Apartment,Private room,1.0,1.0,Real Bed,$85.00,47
90,18023300,6041,2009-01-05,t,2.0,t,Ditmars Steinway,Queens,40.77728169808695,-73.91169873826628,t,Apartment,Private room,1.0,1.0,Real Bed,$52.00,333
92,10685496,18192996,2014-07-16,t,2.0,t,Ditmars Steinway,Queens,40.779399447718674,-73.91645848211354,t,Apartment,Shared room,1.0,1.0,Real Bed,$22.00,10
103,18470971,36713866,2015-06-25,f,1.0,t,Ditmars Steinway,Queens,40.773731533169325,-73.92019871622824,t,Apartment,Private room,1.0,2.0,Real Bed,$75.00,14
106,8194426,3118944,2012-07-31,f,2.0,t,Ditmars Steinway,Queens,40.775308945475615,-73.90993290079452,t,Bed & Breakfast,Private room,1.0,1.0,Real Bed,$450.00,365
107,6357564,10314085,2013-11-28,f,2.0,t,Ditmars Steinway,Queens,40.77752755297728,-73.90951982243556,t,Dorm,Private room,1.0,1.0,Real Bed,$65.00,333
108,2738965,7693749,2013-07-24,t,2.0,t,Ditmars Steinway,Queens,40.77028064632072,-73.91352417699623,t,Apartment,Entire home/apt,3.0,5.0,Real Bed,$178.00,91
109,3592236,18096636,2014-07-14,f,1.0,t,Ditmars Steinway,Queens,40.77382086123404,-73.90787004994252,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
112,13575399,4983814,2013-02-06,f,2.0,t,Ditmars Steinway,Queens,40.773581249482284,-73.91831994075504,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
114,6104637,10606396,2013-12-13,f,1.0,t,Ditmars Steinway,Queens,40.77673184578338,-73.9108118496777,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,87
115,2745620,1172202,2011-09-17,f,6.0,t,Ditmars Steinway,Queens,40.77138068424916,-73.90894688061577,t,House,Private room,1.0,1.0,Real Bed,$55.00,141
116,7788504,2702826,2012-06-21,f,1.0,t,Ditmars Steinway,Queens,40.7777896703708,-73.90896203037799,t,House,Private room,1.0,1.0,Real Bed,$56.00,0
117,11641041,7693749,2013-07-24,t,2.0,t,Ditmars Steinway,Queens,40.773099989734966,-73.91245981178187,t,Apartment,Entire home/apt,3.0,4.0,Real Bed,$188.00,117
119,12956315,5226800,2013-02-25,f,1.0,t,Ditmars Steinway,Queens,40.77373674611951,-73.91903127937387,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$100.00,0
120,5232121,3339701,2012-08-22,f,4.0,t,Ditmars Steinway,Queens,40.77775897402653,-73.91612174364606,t,House,Private room,1.0,1.0,Real Bed,$55.00,318
122,13676889,17247848,2014-06-25,t,2.0,t,Ditmars Steinway,Queens,40.77521922773026,-73.90811444794383,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
123,3835681,3339701,2012-08-22,f,4.0,t,Ditmars Steinway,Queens,40.774782023808015,-73.91912899342401,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,321
124,10789911,32003714,2015-04-26,f,1.0,t,Ditmars Steinway,Queens,40.77567386005004,-73.92202285701126,t,Apartment,Private room,1.0,1.0,Real Bed,$80.00,342
125,17606942,103172831,2016-11-10,f,3.0,t,Ditmars Steinway,Queens,40.783369909541605,-73.91315900323326,t,Apartment,Entire home/apt,2.0,5.0,Real Bed,$89.00,88
126,13512004,24822059,2014-12-14,f,2.0,t,Ditmars Steinway,Queens,40.776862568373105,-73.9083069115378,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
127,11098211,57635479,2016-02-06,f,1.0,t,Ditmars Steinway,Queens,40.77739919731883,-73.9107885131125,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$190.00,364
128,2051499,10513282,2013-12-08,f,1.0,t,Ditmars Steinway,Queens,40.775688557522656,-73.91275061610678,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$113.00,341
130,16542227,9591909,2013-10-23,f,1.0,t,Ditmars Steinway,Queens,40.772394266722046,-73.89110751281336,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$175.00,87
131,2896760,3339701,2012-08-22,f,4.0,t,Ditmars Steinway,Queens,40.77503322989717,-73.91881636971787,t,Apartment,Private room,1.0,1.0,Real Bed,$60.00,321
133,13055480,243275,2010-09-23,f,1.0,t,Ditmars Steinway,Queens,40.773484739571145,-73.91799059325533,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$110.00,153
134,14181211,1540903,2011-12-27,t,1.0,t,Ditmars Steinway,Queens,40.77487099834242,-73.91196267170591,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$120.00,113
135,6441936,15379575,2014-05-11,t,1.0,t,Ditmars Steinway,Queens,40.77707358152181,-73.90710192402794,t,House,Private room,1.0,1.0,Real Bed,$84.00,75
138,6706703,8556751,2013-08-31,f,1.0,t,Ditmars Steinway,Queens,40.775826568410885,-73.91309701725768,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,0
140,4211510,1172202,2011-09-17,f,6.0,t,Ditmars Steinway,Queens,40.76989410150232,-73.90735402860662,t,House,Private room,1.0,1.0,Real Bed,$50.00,163
143,5328633,24323308,2014-11-30,t,1.0,t,Ditmars Steinway,Queens,40.77530359330797,-73.90273200340287,t,House,Entire home/apt,3.0,5.0,Real Bed,$225.00,227
147,876792,1488404,2011-12-09,f,1.0,t,Ditmars Steinway,Queens,40.7709314362673,-73.91725774619034,t,Apartment,Private room,1.0,1.0,Real Bed,$69.00,336
148,12147125,24822059,2014-12-14,f,2.0,t,Ditmars Steinway,Queens,40.77814101082296,-73.9066070826551,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$130.00,0
149,11624694,2666654,2012-06-18,f,1.0,t,Ditmars Steinway,Queens,40.77535647212608,-73.90781306526308,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$120.00,302
151,14968955,25144266,2014-12-23,t,4.0,t,Ditmars Steinway,Queens,40.77085698065292,-73.90539724465489,t,House,Private room,1.0,1.0,Real Bed,$80.00,0
154,7557546,9443343,2013-10-15,t,1.0,t,Ditmars Steinway,Queens,40.77671612849661,-73.9195610693191,t,House,Entire home/apt,2.0,2.0,Real Bed,$137.00,221
155,8079482,29155779,2015-03-11,t,1.0,t,Ditmars Steinway,Queens,40.77165365451834,-73.901770644381,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$130.00,349
156,494208,1448564,2011-11-27,f,2.0,t,Ditmars Steinway,Queens,40.777320081612366,-73.91199366969137,t,Apartment,Private room,1.0,4.0,Real Bed,$42.00,357
157,12814991,34034047,2015-05-23,f,1.0,t,Ditmars Steinway,Queens,40.77423451679372,-73.90714958393518,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$126.00,11
158,7168652,37546754,2015-07-05,f,1.0,t,Ditmars Steinway,Queens,40.77315573693764,-73.8922954432017,t,Apartment,Private room,1.0,1.0,Real Bed,$85.00,365
160,8145603,43007744,2015-08-31,t,1.0,t,Ditmars Steinway,Queens,40.7743329786136,-73.91734380360886,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,157
162,13101001,50826382,2015-12-08,f,1.0,t,Ditmars Steinway,Queens,40.77545605746991,-73.90675444388457,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,314
163,4550494,785283,2011-07-06,f,1.0,t,Ditmars Steinway,Queens,40.77648368887572,-73.91594862767505,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$150.00,123
169,15757847,24867105,2014-12-15,f,1.0,t,Ditmars Steinway,Queens,40.77176148718358,-73.90885455786493,t,Apartment,Private room,1.0,1.0,Real Bed,$75.00,0
171,12155998,24084263,2014-11-23,f,2.0,t,Ditmars Steinway,Queens,40.770117390261184,-73.90088003190748,t,Apartment,Entire home/apt,3.0,5.0,Real Bed,$94.00,52
172,16465775,24158518,2014-11-25,f,1.0,t,Ditmars Steinway,Queens,40.782684272775754,-73.91834498354748,t,House,Entire home/apt,1.0,2.0,Real Bed,$120.00,315
174,13922056,82489032,2016-07-08,f,1.0,t,Ditmars Steinway,Queens,40.774207842498285,-73.9121559533978,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$125.00,0
176,9595836,1172202,2011-09-17,f,6.0,t,Ditmars Steinway,Queens,40.76982125725935,-73.90762030586757,t,House,Private room,1.0,2.0,Real Bed,$90.00,126
177,13941210,17452232,2014-06-30,f,1.0,t,Ditmars Steinway,Queens,40.77120539156949,-73.9170990168172,t,Apartment,Entire home/apt,2.0,3.0,Real Bed,$70.00,0
179,16545876,10028635,2013-11-15,f,4.0,t,Ditmars Steinway,Queens,40.775599104657466,-73.90800593155114,t,Apartment,Private room,1.0,1.0,Real Bed,$125.00,65
181,17137576,17247848,2014-06-25,t,2.0,t,Ditmars Steinway,Queens,40.77654236229557,-73.90916445173035,t,Apartment,Entire home/apt,2.0,1.0,Real Bed,$100.00,0
187,12423371,32143067,2015-04-28,t,1.0,t,Ditmars Steinway,Queens,40.78039349220898,-73.9162467294442,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$75.00,55
189,7859360,27289814,2015-02-05,t,1.0,t,Ditmars Steinway,Queens,40.77483018003633,-73.91699766757787,t,Apartment,Private room,1.0,2.0,Real Bed,$65.00,355
190,15437290,25144266,2014-12-23,t,4.0,t,Ditmars Steinway,Queens,40.771160670933796,-73.90570879555005,t,House,Entire home/apt,2.0,6.0,Real Bed,$199.00,182
193,3250448,16441089,2014-06-05,f,1.0,t,Ditmars Steinway,Queens,40.777183265401355,-73.92675944709045,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$89.00,56
194,8953050,46794554,2015-10-17,f,1.0,t,Ditmars Steinway,Queens,40.77986766101281,-73.90308693260295,t,House,Entire home/apt,1.0,1.0,Real Bed,$75.00,0
195,12305625,66351587,2016-04-08,f,1.0,t,Ditmars Steinway,Queens,40.77422270205471,-73.91263023267969,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$115.00,215
200,15323135,11760571,2014-01-29,f,1.0,t,Ditmars Steinway,Queens,40.77820987831768,-73.90971885919045,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,0
202,14788009,69029231,2016-04-26,t,1.0,t,Ditmars Steinway,Queens,40.78030632186128,-73.91003014419681,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$85.00,191
203,239733,1256874,2011-10-06,t,1.0,t,Ditmars Steinway,Queens,40.776794416525576,-73.91686688630948,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$68.00,286
204,764052,2618273,2012-06-12,f,1.0,t,Ditmars Steinway,Queens,40.77466050019729,-73.91807086853075,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$390.00,89
205,16427245,18978686,2014-07-27,f,1.0,t,Ditmars Steinway,Queens,40.77492164209086,-73.9086640380927,t,Apartment,Private room,1.0,1.0,Real Bed,$70.00,337
209,15716189,18192996,2014-07-16,t,2.0,t,Ditmars Steinway,Queens,40.77849854060921,-73.91692550879914,t,Apartment,Private room,1.0,1.0,Real Bed,$55.00,11
212,4772987,24597265,2014-12-07,t,8.0,t,Ditmars Steinway,Queens,40.77183304271495,-73.90973409145367,t,House,Private room,1.0,1.0,Real Bed,$55.00,346
213,4645841,19516856,2014-08-05,f,1.0,t,Ditmars Steinway,Queens,40.77741802027012,-73.91561387588281,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$115.00,163
215,3644017,5909599,2013-04-13,t,2.0,t,Ditmars Steinway,Queens,40.77590933230476,-73.91450138530816,t,Apartment,Private room,1.0,1.0,Real Bed,$100.00,365
221,17462442,51748110,2015-12-19,f,2.0,t,Ditmars Steinway,Queens,40.77681913985099,-73.9037544286965,t,Loft,Shared room,1.0,2.0,Real Bed,$37.00,365
225,9730168,50209230,2015-11-30,f,1.0,t,Ditmars Steinway,Queens,40.77672561184651,-73.91231773674053,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$95.00,242
226,17234796,261608,2010-10-14,f,1.0,t,Ditmars Steinway,Queens,40.771999533748854,-73.91847714079854,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$60.00,0
227,13543975,76801764,2016-06-09,f,1.0,t,Ditmars Steinway,Queens,40.77414925719921,-73.91863493859077,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$75.00,0
230,16302869,27951037,2015-02-18,t,2.0,t,Ditmars Steinway,Queens,40.776643122149395,-73.90895678907975,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,21
232,3835757,3339701,2012-08-22,f,4.0,t,Ditmars Steinway,Queens,40.77376215542052,-73.91854803614768,t,Apartment,Private room,1.0,1.0,Real Bed,$50.00,315
236,9182008,16176030,2014-05-30,f,1.0,t,Ditmars Steinway,Queens,40.774965172442286,-73.9142490175843,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$140.00,99
239,2745140,1172202,2011-09-17,f,6.0,t,Ditmars Steinway,Queens,40.76930341629789,-73.90718822246714,t,House,Private room,1.0,1.0,Real Bed,$60.00,144
240,9078187,20482899,2014-08-24,f,1.0,t,Ditmars Steinway,Queens,40.778491561160436,-73.90580931093609,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$83.00,244
241,17604780,103172831,2016-11-10,f,3.0,t,Ditmars Steinway,Queens,40.78411833654361,-73.91281118980983,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,62
242,1578776,4645357,2013-01-09,t,1.0,t,Ditmars Steinway,Queens,40.77435022423385,-73.91217457904911,t,Apartment,Private room,1.0,2.0,Real Bed,$59.00,353
243,16814700,25144266,2014-12-23,t,4.0,t,Ditmars Steinway,Queens,40.77227962599761,-73.90572628290754,t,House,Entire home/apt,3.0,9.0,Real Bed,$299.00,139
244,13127582,42048980,2015-08-20,f,1.0,t,Ditmars Steinway,Queens,40.77264943843063,-73.91400685079242,t,Apartment,Private room,1.0,1.0,Real Bed,$100.00,0
251,8444555,44213272,2015-09-14,f,5.0,t,Ditmars Steinway,Queens,40.77371720505187,-73.91450244957474,t,House,Private room,1.0,1.0,Real Bed,$45.00,346
253,3929317,20356268,2014-08-21,f,1.0,t,Ditmars Steinway,Queens,40.773172746559844,-73.91689652440975,t,Apartment,Private room,1.0,1.0,Real Bed,$58.00,107
257,6611592,4124666,2012-11-12,t,1.0,t,Ditmars Steinway,Queens,40.772404993997114,-73.90474048200707,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$180.00,56
260,6677008,34947039,2015-06-03,f,1.0,t,Ditmars Steinway,Queens,40.777301925742975,-73.90368669880955,t,Townhouse,Private room,1.0,1.0,Real Bed,$52.00,0
263,577324,2839267,2012-07-05,f,1.0,t,Ditmars Steinway,Queens,40.76961009775643,-73.9045149516353,t,Apartment,Private room,1.0,1.0,Real Bed,$54.00,32
264,10735397,24084263,2014-11-23,f,2.0,t,Ditmars Steinway,Queens,40.768930740674655,-73.90110385828757,t,Apartment,Entire home/apt,2.0,5.0,Real Bed,$110.00,68
265,4772857,24597265,2014-12-07,t,8.0,t,Ditmars Steinway,Queens,40.77075329478527,-73.91017895965321,t,House,Private room,1.0,2.0,Real Bed,$60.00,262
266,9555648,23815371,2014-11-16,f,1.0,t,Ditmars Steinway,Queens,40.78114759911273,-73.90883098860029,t,House,Entire home/apt,1.0,1.0,Real Bed,$95.00,267
268,16860045,97127885,2016-09-28,f,1.0,t,Ditmars Steinway,Queens,40.76813843817451,-73.89573490866644,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$52.00,256
269,12630490,68585220,2016-04-23,f,1.0,t,Ditmars Steinway,Queens,40.77720184163647,-73.90897463556766,t,House,Entire home/apt,2.0,2.0,Real Bed,$99.00,325
271,1940906,10038884,2013-11-15,f,1.0,t,Ditmars Steinway,Queens,40.77465870471685,-73.90418818386927,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$100.00,328
272,18461891,916092,2011-08-03,f,1.0,t,Ditmars Steinway,Queens,40.77414228833205,-73.91624600207413,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$110.00,3
275,10136508,17653796,2014-07-04,t,1.0,t,Ditmars Steinway,Queens,40.775754432603435,-73.91419322822995,t,Apartment,Private room,1.0,1.0,Real Bed,$45.00,90
276,17603772,103172831,2016-11-10,f,3.0,t,Ditmars Steinway,Queens,40.782542002819476,-73.91485261857272,t,Apartment,Private room,1.0,2.0,Real Bed,$41.00,55
277,9825967,50603026,2015-12-05,f,1.0,t,Ditmars Steinway,Queens,40.776049463288295,-73.90773737561045,t,Condominium,Entire home/apt,1.0,1.0,Real Bed,$85.00,348
278,18476483,22122740,2014-10-04,f,1.0,t,Ditmars Steinway,Queens,40.77168214543129,-73.90784014688859,t,Apartment,Private room,1.0,1.0,Real Bed,$48.00,39
280,15581667,25079418,2014-12-21,f,1.0,t,Ditmars Steinway,Queens,40.78142602175731,-73.92010328124528,t,Apartment,Entire home/apt,1.0,1.0,Real Bed,$75.00,88
284,9859181,10237786,2013-11-24,t,1.0,t,Ditmars Steinway,Queens,40.7827439039675,-73.91317926476302,t,House,Entire home/apt,3.0,6.0,Real Bed,$175.00,276
285,5992686,11050098,2014-01-05,f,3.0,t,Ditmars Steinway,Queens,40.770107797275706,-73.89925697641803,t,House,Private room,1.0,3.0,Real Bed,$40.00,347
286,17134130,3518024,2012-09-09,f,1.0,t,Ditmars Steinway,Queens,40.77685186403161,-73.9092966875858,t,Apartment,Entire home/apt,1.0,3.0,Real Bed,$75.00,78
288,11625684,1172202,2011-09-17,f,6.0,t,Ditmars Steinway,Queens,40.7712315722108,-73.90931729850006,t,House,Private room,1.0,3.0,Real Bed,$100.00,110
295,4392596,20820856,2014-09-01,f,1.0,t,Ditmars Steinway,Queens,40.774312989277895,-73.9114035963689,t,Apartment,Private room,1.0,1.0,Real Bed,$65.00,0
301,6950074,6434434,2013-05-17,f,1.0,t,Ditmars Steinway,Queens,40.77890458654233,-73.90688292718258,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$110.00,1
302,8392882,25144266,2014-12-23,t,4.0,t,Ditmars Steinway,Queens,40.770189377808535,-73.90424067141097,t,Apartment,Private room,1.0,2.0,Real Bed,$70.00,1
303,8391132,44213272,2015-09-14,f,5.0,t,Ditmars Steinway,Queens,40.77229137052499,-73.91627885850579,t,House,Private room,1.0,1.0,Real Bed,$55.00,358
304,6292515,690405,2011-06-11,f,1.0,t,Ditmars Steinway,Queens,40.77178711402919,-73.89879851322887,t,Apartment,Private room,1.0,1.0,Real Bed,$40.00,0
313,8402207,44260966,2015-09-15,f,1.0,t,Soundview,Bronx,40.82939197062606,-73.8651368404715,t,House,Private room,1.0,1.0,Real Bed,$28.00,355
314,1739847,8989844,2013-09-22,t,1.0,t,Soundview,Bronx,40.821377156461146,-73.87602554535452,t,Apartment,Private room,1.0,1.0,Real Bed,$35.00,281
319,6032118,26326122,2015-01-18,t,2.0,t,Ozone Park,Queens,40.6894897959486,-73.8402300623426,t,House,Private room,1.0,1.0,Real Bed,$55.00,306
320,2371632,10721506,2013-12-19,f,1.0,t,Ozone Park,Queens,40.67656625330515,-73.84083465375744,t,Apartment,Entire home/apt,1.0,2.0,Real Bed,$98.00,251
322,2477138,9089934,2013-09-27,f,1.0,t,Ozone Park,Queens,40.679483273542026,-73.85334879469579,t,House,Private room,1.0,1.0,Real Bed,$30.00,0
323,11474664,15145474,2014-05-05,f,2.0,t,Ozone Park,Queens,40.6816502505058,-73.84557704610944,t,Apartment,Entire home/apt,2.0,2.0,Real Bed,$110.00,264
325,13153356,73388110,2016-05-22,f,2.0,t,Ozone Park,Queens,40.68549383271857,-73.8579934673843,t,House,Private room,1.0,1.0,Real Bed,$85.00,89
326,8867271,46414218,2015-10-12,f,1.0,t,Ozone Park,Queens,40.67445076004656,-73.86032995043469,t,House,Private room,1.0,1.0,Real Bed,$45.00,75
